"";"ano";"bigrama";"editoria_limpo";"datas"
"4574";2016;"walter lima";"folha de spaulo  ilustríssima";2016-11-20
"4575";2016;"lima jr";"folha de spaulo  ilustríssima";2016-11-20
"4576";2016;"10 terras";"folha de spaulo  cotidiano";2016-11-20
"4577";2016;"terras quilombolas";"folha de spaulo  cotidiano";2016-11-20
"4578";2016;"brasil recebeu";"folha de spaulo  cotidiano";2016-11-20
"4579";2016;"recebeu título";"folha de spaulo  cotidiano";2016-11-20
"4580";2016;"cheguei vi";"folha de spaulo  cotidiano";2016-11-20
"4581";2016;"projeto usa";"folha de spaulo  ilustrada";2016-11-21
"4582";2016;"usa inteligência";"folha de spaulo  ilustrada";2016-11-21
"4583";2016;"inteligência artificial";"folha de spaulo  ilustrada";2016-11-21
"4584";2016;"compor rap";"folha de spaulo  ilustrada";2016-11-21
"4585";2016;"líder supremacista";"folha de spaulo  mundo";2016-11-25
"4586";2016;"supremacista branco";"folha de spaulo  mundo";2016-11-25
"4587";2016;"saudação heil";"folha de spaulo  mundo";2016-11-25
"4588";2016;"heil trump";"folha de spaulo  mundo";2016-11-25
"4589";2016;"brasil praticamente";"folha de spaulo  mercado";2016-11-25
"4590";2016;"trump precisa";"folha de spaulo  mundo";2016-12-03
"4591";2016;"precisa dizer";"folha de spaulo  mundo";2016-12-03
"4592";2016;"jesse jackson";"folha de spaulo  mundo";2016-12-03
"4593";2016;"abdias nascimento";"folha de spaulo  ilustrada";2016-12-03
"4594";2016;"nascimento sobre";"folha de spaulo  ilustrada";2016-12-03
"4595";2016;"sobre racismo";"folha de spaulo  ilustrada";2016-12-03
"4596";2016;"racismo ganha";"folha de spaulo  ilustrada";2016-12-03
"4597";2016;"ganha reedição";"folha de spaulo  ilustrada";2016-12-03
"4598";2016;"reedição neste";"folha de spaulo  ilustrada";2016-12-03
"4599";2016;"neste sábado";"folha de spaulo  ilustrada";2016-12-03
"4600";2016;"exneonazista americano";"folha de spaulo  mundo";2016-12-04
"4601";2016;"americano conta";"folha de spaulo  mundo";2016-12-04
"4602";2016;"eua ajudam";"folha de spaulo  mundo";2016-12-04
"4603";2016;"racistas arrependidos";"folha de spaulo  mundo";2016-12-04
"4604";2016;"conduzir brexit";"folha de spaulo  mundo";2016-12-12
"4605";2016;"brexit premiê";"folha de spaulo  mundo";2016-12-12
"4606";2016;"premiê adota";"folha de spaulo  mundo";2016-12-12
"4607";2016;"adota estilo";"folha de spaulo  mundo";2016-12-12
"4608";2016;"estilo firme";"folha de spaulo  mundo";2016-12-12
"4609";2016;"elizabeth 1ª";"folha de spaulo  mundo";2016-12-12
"4610";2016;"corintianos detidos";"folha de spaulo  esporte";2016-12-13
"4611";2016;"última chance";"folha de spaulo  esporte";2016-12-13
"4612";2016;"deixar prisão";"folha de spaulo  esporte";2016-12-13
"4613";2016;"prisão antes";"folha de spaulo  esporte";2016-12-13
"4614";2016;"quatro episódios";"folha de spaulo  ilustrada";2016-12-14
"4615";2016;"rogue one";"folha de spaulo  ilustrada";2016-12-14
"4616";2016;"one narra";"folha de spaulo  ilustrada";2016-12-14
"4617";2016;"ambiguidade moral";"folha de spaulo  ilustrada";2016-12-14
"4618";2016;"moral construção";"folha de spaulo  ilustrada";2016-12-14
"4619";2016;"livro romanceia";"folha de spaulo  ilustríssima";2016-12-25
"4620";2016;"líder soviético";"folha de spaulo  ilustríssima";2016-12-25
"4621";2016;"soviético leon";"folha de spaulo  ilustríssima";2016-12-25
"4622";2016;"leon trótski";"folha de spaulo  ilustríssima";2016-12-25
"4623";2016;"sharon jones";"folha de spaulo  ilustríssima";2016-12-25
"4624";2016;"jones furacão";"folha de spaulo  ilustríssima";2016-12-25
"4625";2016;"furacão soul";"folha de spaulo  ilustríssima";2016-12-25
"4626";2016;"ana soares";"folha de spaulo  cotidiano";2016-12-29
"4627";2016;"soares pereira";"folha de spaulo  cotidiano";2016-12-29
"4628";2016;"pereira 19352016";"folha de spaulo  cotidiano";2016-12-29
"4629";2016;"19352016 mortes";"folha de spaulo  cotidiano";2016-12-29
"4630";2016;"mortes dona";"folha de spaulo  cotidiano";2016-12-29
"4631";2016;"dona ana";"folha de spaulo  cotidiano";2016-12-29
"4632";2016;"rainha nagô";"folha de spaulo  cotidiano";2016-12-29
"4633";2016;"zona sul";"folha de spaulo  cotidiano";2016-12-29
"4634";2017;"evitado novo";"folha de spaulo  mundo";2017-01-01
"4635";2017;"novo ataque";"folha de spaulo  mundo";2017-01-01
"4636";2017;"la la";"folha de spaulo  ilustrada";2017-01-04
"4637";2017;"la land";"folha de spaulo  ilustrada";2017-01-04
"4638";2017;"moonlight conquistam";"folha de spaulo  ilustrada";2017-01-04
"4639";2017;"conquistam prêmios";"folha de spaulo  ilustrada";2017-01-04
"4640";2017;"nova york";"folha de spaulo  ilustrada";2017-01-04
"4641";2017;"após obama";"folha de spaulo  mundo";2017-01-09
"4642";2017;"obama congressistas";"folha de spaulo  mundo";2017-01-09
"4643";2017;"governo trump";"folha de spaulo  mundo";2017-01-09
"4644";2017;"ouro consagra";"folha de spaulo  ilustrada";2017-01-09
"4645";2017;"consagra séries";"folha de spaulo  ilustrada";2017-01-09
"4646";2017;"temática racial";"folha de spaulo  ilustrada";2017-01-09
"4647";2017;"evitará inquéritos";"folha de spaulo  mundo";2017-01-10
"4648";2017;"inquéritos contra";"folha de spaulo  mundo";2017-01-10
"4649";2017;"contra hillary";"folha de spaulo  mundo";2017-01-10
"4650";2017;"matou nove";"folha de spaulo  mundo";2017-01-10
"4651";2017;"democratas devem";"folha de spaulo  mundo";2017-01-10
"4652";2017;"devem impor";"folha de spaulo  mundo";2017-01-10
"4653";2017;"impor pouca";"folha de spaulo  mundo";2017-01-10
"4654";2017;"pouca resistência";"folha de spaulo  mundo";2017-01-10
"4655";2017;"eua evitam";"folha de spaulo  mundo";2017-01-12
"4656";2017;"evitam uso";"folha de spaulo  mundo";2017-01-12
"4657";2017;"força após";"folha de spaulo  mundo";2017-01-12
"4658";2017;"após tensão";"folha de spaulo  mundo";2017-01-12
"4659";2017;"tensão racial";"folha de spaulo  mundo";2017-01-12
"4660";2017;"vaga carne";"folha de spaulo  ilustrada";2017-01-13
"4661";2017;"carne grace";"folha de spaulo  ilustrada";2017-01-13
"4662";2017;"grace passô";"folha de spaulo  ilustrada";2017-01-13
"4663";2017;"passô cria";"folha de spaulo  ilustrada";2017-01-13
"4664";2017;"voz errante";"folha de spaulo  ilustrada";2017-01-13
"4665";2017;"doria manda";"folha de spaulo  cotidiano";2017-01-14
"4666";2017;"manda apagar";"folha de spaulo  cotidiano";2017-01-14
"4667";2017;"apagar grafites";"folha de spaulo  cotidiano";2017-01-14
"4668";2017;"obama frustra";"folha de spaulo  ilustríssima";2017-01-15
"4669";2017;"frustra promessa";"folha de spaulo  ilustríssima";2017-01-15
"4670";2017;"série blackish";"folha de spaulo  ilustrada";2017-01-16
"4671";2017;"blackish pede";"folha de spaulo  ilustrada";2017-01-16
"4672";2017;"pede unidade";"folha de spaulo  ilustrada";2017-01-16
"4673";2017;"eua após";"folha de spaulo  ilustrada";2017-01-16
"4674";2017;"após eleição";"folha de spaulo  ilustrada";2017-01-16
"4675";2017;"donald trump";"folha de spaulo  ilustrada";2017-01-16
"4676";2017;"jamais aceitarão";"folha de spaulo  mundo";2017-01-16
"4677";2017;"aceitarão voltar";"folha de spaulo  mundo";2017-01-16
"4678";2017;"globeleza vestida";"folha de spaulo  ilustrada";2017-01-17
"4679";2017;"carnaval agrada";"folha de spaulo  ilustrada";2017-01-17
"4680";2017;"fez famoso";"folha de spaulo  mundo";2017-01-19
"4681";2017;"famoso pôster";"folha de spaulo  mundo";2017-01-19
"4682";2017;"obama ataca";"folha de spaulo  mundo";2017-01-19
"4683";2017;"ataca trump";"folha de spaulo  mundo";2017-01-19
"4684";2017;"despedida barack";"folha de spaulo  mundo";2017-01-19
"4685";2017;"barack obama";"folha de spaulo  mundo";2017-01-19
"4686";2017;"obama agradece";"folha de spaulo  mundo";2017-01-19
"4687";2017;"agradece americanos";"folha de spaulo  mundo";2017-01-19
"4688";2017;"presidência mudou";"folha de spaulo  mundo";2017-01-19
"4689";2017;"mudou barack";"folha de spaulo  mundo";2017-01-19
"4690";2017;"barack obama";"folha de spaulo  mundo";2017-01-19
"4691";2017;"crítica voz";"folha de spaulo  ilustrada";2017-01-21
"4692";2017;"vaga carne";"folha de spaulo  ilustrada";2017-01-21
"4693";2017;"grace passô";"folha de spaulo  ilustrada";2017-01-21
"4694";2017;"passô ecoa";"folha de spaulo  ilustrada";2017-01-21
"4695";2017;"palco crise";"folha de spaulo  ilustrada";2017-01-21
"4696";2017;"itaú cultural";"folha de spaulo  ilustrada";2017-01-21
"4697";2017;"cultural debate";"folha de spaulo  ilustrada";2017-01-21
"4698";2017;"debate questões";"folha de spaulo  ilustrada";2017-01-21
"4699";2017;"polícia prende";"folha de spaulo  cotidiano";2017-01-22
"4700";2017;"prende 17";"folha de spaulo  cotidiano";2017-01-22
"4701";2017;"17 suspeitos";"folha de spaulo  cotidiano";2017-01-22
"4702";2017;"realiza debate";"folha de spaulo  cotidiano";2017-01-23
"4703";2017;"debate sobre";"folha de spaulo  cotidiano";2017-01-23
"4704";2017;"sobre iniciativa";"folha de spaulo  cotidiano";2017-01-23
"4705";2017;"igualdade racial";"folha de spaulo  cotidiano";2017-01-23
"4706";2017;"oscar indica";"folha de spaulo  ilustrada";2017-01-24
"4707";2017;"indica número";"folha de spaulo  ilustrada";2017-01-24
"4708";2017;"número recorde";"folha de spaulo  ilustrada";2017-01-24
"4709";2017;"texto nota";"folha de spaulo  educação";2017-01-27
"4710";2017;"nota mil";"folha de spaulo  educação";2017-01-27
"4711";2017;"enem defende";"folha de spaulo  educação";2017-01-27
"4712";2017;"defende estado";"folha de spaulo  educação";2017-01-27
"4713";2017;"estado laico";"folha de spaulo  educação";2017-01-27
"4714";2017;"diversidade unida";"folha de spaulo  ilustríssima";2017-01-29
"4715";2017;"nova york";"folha de spaulo  ilustríssima";2017-01-29
"4716";2017;"arqueiro verde";"folha de spaulo  ilustrada";2017-01-31
"4717";2017;"verde trazem";"folha de spaulo  ilustrada";2017-01-31
"4718";2017;"hqs temas";"folha de spaulo  ilustrada";2017-01-31
"4719";2017;"multitela tá";"folha de spaulo  ilustrada";2017-01-31
"4720";2017;"ar viraliza";"folha de spaulo  ilustrada";2017-01-31
"4721";2017;"cenas sobre";"folha de spaulo  ilustrada";2017-01-31
"4722";2017;"sobre questão";"folha de spaulo  ilustrada";2017-01-31
"4723";2017;"questão racial";"folha de spaulo  ilustrada";2017-01-31
"4724";2017;"estrelas além";"folha de spaulo  ilustrada";2017-02-01
"4725";2017;"tempo narra";"folha de spaulo  ilustrada";2017-02-01
"4726";2017;"narra trama";"folha de spaulo  ilustrada";2017-02-01
"4727";2017;"trama real";"folha de spaulo  ilustrada";2017-02-01
"4728";2017;"suprema corte";"folha de spaulo  mundo";2017-02-01
"4729";2017;"corte pode";"folha de spaulo  mundo";2017-02-01
"4730";2017;"pode afetar";"folha de spaulo  mundo";2017-02-01
"4731";2017;"afetar decisões";"folha de spaulo  mundo";2017-02-01
"4732";2017;"decisões polêmicas";"folha de spaulo  mundo";2017-02-01
"4733";2017;"larissa mendes";"folha de spaulo  cotidiano";2017-02-02
"4734";2017;"mendes 19";"folha de spaulo  cotidiano";2017-02-02
"4735";2017;"19 aluna";"folha de spaulo  cotidiano";2017-02-02
"4736";2017;"periferia supera";"folha de spaulo  cotidiano";2017-02-02
"4737";2017;"supera preconceitos";"folha de spaulo  cotidiano";2017-02-02
"4738";2017;"idolatria brady";"folha de spaulo  esporte";2017-02-05
"4739";2017;"brady busca";"folha de spaulo  esporte";2017-02-05
"4740";2017;"busca 5º";"folha de spaulo  esporte";2017-02-05
"4741";2017;"5º título";"folha de spaulo  esporte";2017-02-05
"4742";2017;"super bowl";"folha de spaulo  esporte";2017-02-05
"4743";2017;"enxuta 4º";"folha de spaulo  ilustrada";2017-02-06
"4744";2017;"4º edição";"folha de spaulo  ilustrada";2017-02-06
"4745";2017;"mitsp mira";"folha de spaulo  ilustrada";2017-02-06
"4746";2017;"mira racismo";"folha de spaulo  ilustrada";2017-02-06
"4747";2017;"teatro documental";"folha de spaulo  ilustrada";2017-02-06
"4748";2017;"perucas modernas";"folha de spaulo  cotidiano";2017-02-06
"4749";2017;"74 anos";"folha de spaulo  ilustrada";2017-02-09
"4750";2017;"anos aretha";"folha de spaulo  ilustrada";2017-02-09
"4751";2017;"aretha franklin";"folha de spaulo  ilustrada";2017-02-09
"4752";2017;"franklin anuncia";"folha de spaulo  ilustrada";2017-02-09
"4753";2017;"anuncia aposentadoria";"folha de spaulo  ilustrada";2017-02-09
"4754";2017;"homens brancos";"folha de spaulo  poder";2017-02-11
"4755";2017;"brancos ganharam";"folha de spaulo  poder";2017-02-11
"4756";2017;"ganharam cinco";"folha de spaulo  poder";2017-02-11
"4757";2017;"cinco vezes";"folha de spaulo  poder";2017-02-11
"4758";2017;"magistrada aposentada";"folha de spaulo  poder";2017-02-12
"4759";2017;"aposentada reivindica";"folha de spaulo  poder";2017-02-12
"4760";2017;"reivindica título";"folha de spaulo  poder";2017-02-12
"4761";2017;"primeira juíza";"folha de spaulo  poder";2017-02-12
"4762";2017;"arquivo aberto";"folha de spaulo  ilustríssima";2017-02-12
"4763";2017;"beyoncé ganha";"folha de spaulo  ilustrada";2017-02-12
"4764";2017;"ganha grammy";"folha de spaulo  ilustrada";2017-02-12
"4765";2017;"melhor clipe";"folha de spaulo  ilustrada";2017-02-12
"4766";2017;"clipe caetano";"folha de spaulo  ilustrada";2017-02-12
"4767";2017;"gil ficam";"folha de spaulo  ilustrada";2017-02-12
"4768";2017;"fotógrafo vencedor";"folha de spaulo  mundo";2017-02-13
"4769";2017;"world press";"folha de spaulo  mundo";2017-02-13
"4770";2017;"press photo";"folha de spaulo  mundo";2017-02-13
"4771";2017;"opinião matemática";"folha de spaulo  ilustrada";2017-02-15
"4772";2017;"segregação racial";"folha de spaulo  ilustrada";2017-02-15
"4773";2017;"crise econômica";"folha de spaulo  ilustrada";2017-02-15
"4774";2017;"econômica ibérica";"folha de spaulo  ilustrada";2017-02-15
"4775";2017;"ibérica regem";"folha de spaulo  ilustrada";2017-02-15
"4776";2017;"regem filmes";"folha de spaulo  ilustrada";2017-02-15
"4777";2017;"problema racial";"folha de spaulo  ilustrada";2017-02-15
"4778";2017;"ativistas liberais";"folha de spaulo  mundo";2017-02-16
"4779";2017;"liberais americanos";"folha de spaulo  mundo";2017-02-16
"4780";2017;"unem contra";"folha de spaulo  mundo";2017-02-16
"4781";2017;"contra medidas";"folha de spaulo  mundo";2017-02-16
"4782";2017;"donald trump";"folha de spaulo  mundo";2017-02-16
"4783";2017;"crítica obra";"folha de spaulo  ilustrada";2017-02-16
"4784";2017;"obra sobre";"folha de spaulo  ilustrada";2017-02-16
"4785";2017;"sobre segregação";"folha de spaulo  ilustrada";2017-02-16
"4786";2017;"segregação racial";"folha de spaulo  ilustrada";2017-02-16
"4787";2017;"racial brilha";"folha de spaulo  ilustrada";2017-02-16
"4788";2017;"direitos humanos";"folha de spaulo  poder";2017-02-16
"4789";2017;"pms sob";"folha de spaulo  cotidiano";2017-02-17
"4790";2017;"sob suspeita";"folha de spaulo  cotidiano";2017-02-17
"4791";2017;"montagem indicados";"folha de spaulo  ilustrada";2017-02-20
"4792";2017;"oscar infantilizam";"folha de spaulo  ilustrada";2017-02-20
"4793";2017;"infantilizam espectador";"folha de spaulo  ilustrada";2017-02-20
"4794";2017;"melhor filme";"folha de spaulo  ilustrada";2017-02-20
"4795";2017;"filme oscar";"folha de spaulo  ilustrada";2017-02-20
"4796";2017;"oscar quer";"folha de spaulo  ilustrada";2017-02-20
"4797";2017;"quer limpar";"folha de spaulo  ilustrada";2017-02-20
"4798";2017;"após polêmica";"folha de spaulo  ilustrada";2017-02-20
"4799";2017;"andrés vice";"folha de spaulo  esporte";2017-02-20
"4800";2017;"corinthians pode";"folha de spaulo  esporte";2017-02-20
"4801";2017;"pode realizar";"folha de spaulo  esporte";2017-02-20
"4802";2017;"realizar sonho";"folha de spaulo  esporte";2017-02-20
"4803";2017;"atriz coadjuvante";"folha de spaulo  ilustrada";2017-02-20
"4804";2017;"categoria resume";"folha de spaulo  ilustrada";2017-02-20
"4805";2017;"resume tom";"folha de spaulo  ilustrada";2017-02-20
"4806";2017;"roteiro adaptado";"folha de spaulo  ilustrada";2017-02-20
"4807";2017;"adaptado vida";"folha de spaulo  ilustrada";2017-02-20
"4808";2017;"afroamericanos dominam";"folha de spaulo  ilustrada";2017-02-20
"4809";2017;"dominam categoria";"folha de spaulo  ilustrada";2017-02-20
"4810";2017;"atriz recordista";"folha de spaulo  ilustrada";2017-02-20
"4811";2017;"indicações meryl";"folha de spaulo  ilustrada";2017-02-20
"4812";2017;"meryl streep";"folha de spaulo  ilustrada";2017-02-20
"4813";2017;"deve levar";"folha de spaulo  ilustrada";2017-02-20
"4814";2017;"levar neste";"folha de spaulo  ilustrada";2017-02-20
"4815";2017;"neste ano";"folha de spaulo  ilustrada";2017-02-20
"4816";2017;"fernando holiday";"folha de spaulo  cotidiano";2017-02-20
"4817";2017;"holiday 20";"folha de spaulo  cotidiano";2017-02-20
"4818";2017;"gay vereador";"folha de spaulo  cotidiano";2017-02-20
"4819";2017;"paulo critica";"folha de spaulo  cotidiano";2017-02-20
"4820";2017;"critica cotas";"folha de spaulo  cotidiano";2017-02-20
"4821";2017;"documentário questões";"folha de spaulo  ilustrada";2017-02-20
"4822";2017;"oscar conheça";"folha de spaulo  ilustrada";2017-02-20
"4823";2017;"principais categorias";"folha de spaulo  ilustrada";2017-02-20
"4824";2017;"ator denzel";"folha de spaulo  ilustrada";2017-02-20
"4825";2017;"denzel washington";"folha de spaulo  ilustrada";2017-02-20
"4826";2017;"washington pode";"folha de spaulo  ilustrada";2017-02-20
"4827";2017;"pode tirar";"folha de spaulo  ilustrada";2017-02-20
"4828";2017;"casey affleck";"folha de spaulo  ilustrada";2017-02-20
"4829";2017;"ultraconservador americano";"folha de spaulo  mundo";2017-02-21
"4830";2017;"americano perde";"folha de spaulo  mundo";2017-02-21
"4831";2017;"perde contrato";"folha de spaulo  mundo";2017-02-21
"4832";2017;"contrato após";"folha de spaulo  mundo";2017-02-21
"4833";2017;"após relativizar";"folha de spaulo  mundo";2017-02-21
"4834";2017;"relativizar pedofilia";"folha de spaulo  mundo";2017-02-21
"4835";2017;"modelo afirma";"folha de spaulo  ilustrada";2017-02-21
"4836";2017;"afirma sentir";"folha de spaulo  ilustrada";2017-02-21
"4837";2017;"sentir orgulho";"folha de spaulo  ilustrada";2017-02-21
"4838";2017;"movimento transexual";"folha de spaulo  ilustrada";2017-02-21
"4839";2017;"acessório afro";"folha de spaulo  cotidiano";2017-02-23
"4840";2017;"afro provoca";"folha de spaulo  cotidiano";2017-02-23
"4841";2017;"provoca polêmica";"folha de spaulo  cotidiano";2017-02-23
"4842";2017;"polêmica sobre";"folha de spaulo  cotidiano";2017-02-23
"4843";2017;"sobre apropriação";"folha de spaulo  cotidiano";2017-02-23
"4844";2017;"apropriação cultural";"folha de spaulo  cotidiano";2017-02-23
"4845";2017;"carnaval começa";"folha de spaulo  cotidiano";2017-02-24
